count_consonant,count_tone,count_vowel,date,description,id,internetarchive_url,jsondata,language_pk,markup_description,name,pk,source,source_url
23,0,5,,,46,,{},1974,,Kunjen (SPA 46),400,,https://archive.org/details/kjn_SPA1979_phon
22,0,5,,,2660,,{},951,,Kunwinjku (ER 2660),911,,
23,0,10,,,2123,,{},1194,,Kunza (SAPHON 2123),1382,,http://linguistics.berkeley.edu/~saphon/en/inv/Kunza.html
29,3,24,,,1346,,{},843,,Kuo (GM 1346),1955,,
13,0,6,,,918,,{},675,,Kuot (PH 918),2087,,
19,0,6,,,1687,,{},479,,Kupang Malay (GM 1687),1036,,
26,0,28,,,1622,,{},751,,Kuranko (GM 1622),2666,,
31,0,8,,,2250,,{},1255,,Kurdish (Sorani) (EA 2250),2642,,http://eurphon.info/languages/html?lang_id=318
30,0,17,,,419,,{},1808,,KURDISH (UPSID 419),462,,http://web.phonetik.uni-frankfurt.de/L/L2015.html
15,0,7,,,758,,{},1989,,kuria (AA 758),2190,,https://archive.org/details/rosettaproject_kuj_ortho-1
21,0,6,,,2840,,{},624,,Kurrama (ER 2840),2637,,
25,0,12,,,1075,,{},720,,Kurripako; Baniwa; Baniwa (Icana) (PH 1075),1899,,
19,0,9,,,2905,,{},636,,Kurtjar (ER 2905),2772,,
31,0,14,,,2439,,{},20,,Kurtoep (EA 2439),1626,,http://eurphon.info/languages/html?lang_id=210
18,0,10,,,2094,,{},250,,Kuruáya (SAPHON 2094),1485,,http://linguistics.berkeley.edu/~saphon/en/inv/Kuruaya.html
46,0,22,,,7,,{},348,,Kurukh (SPA 7),2983,,https://archive.org/details/kru_SPA1979_phon
21,0,11,,,429,,{},348,,KURUKH (UPSID 429),218,,http://web.phonetik.uni-frankfurt.de/L/L2904.html
31,0,25,,,1754,,{},348,,Kurux (RA 1754),510,,
22,0,22,,,759,,{},1602,,kusal (AA 759),1261,,https://archive.org/details/rosettaproject_kus_ortho-1
32,0,6,,,919,,{},577,,Kusunda (PH 919),1694,,
28,5,13,,,1119,,{},1340,,Kuteb (PH 1119),74,,
17,0,8,,,2906,,{},1906,,Kuthant (ER 2906),1473,,
15,0,6,,,2900,,{},25,,Kuugu Ya'u (ER 2900),1032,,
22,0,15,,,2293,,{},1210,,Kuvi (EA 2293),1724,,http://eurphon.info/languages/html?lang_id=80
22,0,15,,,920,,{},1210,,Kuvi (PH 920),2903,,
28,0,19,,,1755,,{},1210,,Kuvi (RA 1755),2843,,
16,0,5,,,436,,{},1812,,KWAIO (UPSID 436),607,,http://web.phonetik.uni-frankfurt.de/L/L2433.html
46,0,9,,,71,,{},173,,Kwakiutl (SPA 71),2847,,https://archive.org/details/kwk_SPA1979_phon
42,0,6,,,437,,{},173,,KWAKW'ALA (UPSID 437),517,,http://web.phonetik.uni-frankfurt.de/L/L6731.html
20,0,5,,,1487,,{},1771,,Kwama (GM 1487),2564,,
29,2,6,,,1503,,{},944,,Kwambi (GM 1503),1927,,
28,2,10,,,1604,,{},1956,,Kwami (GM 1604),1436,,
22,0,5,,,1272,,{},1377,,kwangari (GM 1272),2902,,
21,4,18,,,1582,,{},1744,,Kwanja (GM 1582),1280,,
26,2,5,,,1501,,{},816,,Kwanyama (GM 1501),116,,
20,4,10,,,1549,,{},1009,,Kwatay (GM 1549),2116,,
29,0,16,,,921,,{},690,,Kwaza (PH 921),2475,,
19,0,16,,,2124,,{},690,,Kwaza (SAPHON 2124),2739,,http://linguistics.berkeley.edu/~saphon/en/inv/Kwaza.html
16,3,6,,,1291,,{},406,,kwezo (GM 1291),2423,,
17,0,11,,,3009,,{},1581,,Kwini (ER 3009),422,,
24,0,7,,,418,,{},1827,,KWOMA (UPSID 418),241,,http://web.phonetik.uni-frankfurt.de/L/L8602.html
22,3,12,,,1519,,{},2071,,Kyanga (GM 1519),381,,
40,0,23,,,2393,,{},1579,,Kyirong Tibetan (EA 2393),1062,,http://eurphon.info/languages/html?lang_id=76
21,0,16,,,2382,,{},232,,Kyrgyz (Standard) (EA 2382),2292,,http://eurphon.info/languages/html?lang_id=33
22,3,9,,,1493,,{},987,,Laarim (GM 1493),541,,
44,0,6,,,2502,,{},1328,,Labrang Tibetan (EA 2502),1817,,http://eurphon.info/languages/html?lang_id=226
33,0,5,,,2366,,{},100,,Ladakhi (Leh) (EA 2366),2080,,http://eurphon.info/languages/html?lang_id=75
33,0,5,,,922,,{},100,,Ladakhi (PH 922),1807,,
37,0,8,,,1756,,{},100,,Ladakhi (RA 1756),1780,,
17,0,4,,,2779,,{},95,,Ladji-Ladji (ER 2779),2641,,
34,2,5,,,1406,,{},474,,Lagwan (GM 1406),732,,
24,0,22,,,2319,,{},130,,Lahu (Black) (EA 2319),2754,,http://eurphon.info/languages/html?lang_id=176
26,5,9,,,23,,{},130,,Lahu (SPA 23),9,,https://archive.org/details/lhu_SPA1979_phon
26,0,9,,,443,,{},130,,LAHU (UPSID 443),1818,,http://web.phonetik.uni-frankfurt.de/L/L2510.html
45,0,7,,,287,,{},207,,LAI (UPSID 287),2678,,http://web.phonetik.uni-frankfurt.de/L/L2432.html
29,0,10,,,1087,,{},1528,,Lake Miwok; Miwok (Lake) (PH 1087),195,,
31,6,22,,,26,,{},1547,,Lakkia (SPA 26),1657,,https://archive.org/details/lbc_SPA1979_phon
33,0,22,,,439,,{},1547,,LAKKIA (UPSID 439),1219,,http://web.phonetik.uni-frankfurt.de/L/L2401.html
58,0,10,,,2335,,{},1221,,Lak (Kumux) (EA 2335),31,,http://eurphon.info/languages/html?lang_id=115
60,0,9,,,3,,{},1221,,Lak (SPA 3),1599,,https://archive.org/details/lbe_SPA1979_phon
60,0,9,,,440,,{},1221,,LAK (UPSID 440),165,,http://web.phonetik.uni-frankfurt.de/L/L2602.html
17,3,33,,,760,,{},697,,lama (AA 760),2955,,
26,0,3,,,2894,,{},1902,,Lamalama (ER 2894),1603,,
37,0,4,,,1404,,{},793,,Lamang (GM 1404),2652,,
30,0,18,,,1757,,{},1205,,Lamani (RA 1757),876,,
30,0,8,,,446,,{},749,,LAME (UPSID 446),1888,,http://web.phonetik.uni-frankfurt.de/L/L4376.html
32,0,20,,,923,,{},194,,Langi (PH 923),2568,,
18,2,20,,,1445,,{},767,,Lango (GM 1445),1260,,
16,6,10,,,1579,,{},1728,,Lango (GM 1579),1712,,
21,0,12,,,2320,,{},1010,,Lao (Chieng Khouang) (EA 2320),816,,http://eurphon.info/languages/html?lang_id=422
21,0,12,,,2385,,{},1010,,Lao (Luang Prabang) (EA 2385),2306,,http://eurphon.info/languages/html?lang_id=467
28,0,12,,,924,,{},1010,,Lao (PH 924),1027,,
21,0,21,,,2246,,{},1010,,Lao (Vientiane) (EA 2246),891,,http://eurphon.info/languages/html?lang_id=214
19,0,6,,,1688,,{},265,,Larantuka Malay (GM 1688),2362,,
17,0,8,,,3003,,{},1683,,Lardil (ER 3003),2343,,
18,0,6,,,2642,,{},1857,,Larrakia (ER 2642),1256,,
38,0,17,,,2593,,{},1427,,Latgalian (Standard) (EA 2593),2222,,http://eurphon.info/languages/html?lang_id=45
12,0,16,,,1995,,{},1633,,Latunde (SAPHON 1995),1641,,http://linguistics.berkeley.edu/~saphon/en/inv/Latunde.html
26,0,16,,,2493,,{},1587,,Latvian (Standard) (EA 2493),746,,http://eurphon.info/languages/html?lang_id=83
15,0,5,,,925,,{},1562,,Lavukaleve (PH 925),1969,,
33,0,5,,,2341,,{},257,,Laz (Ardeşen) (EA 2341),441,,http://eurphon.info/languages/html?lang_id=423
29,0,7,,,2410,,{},257,,Laz (Arhavi) (EA 2410),1293,,http://eurphon.info/languages/html?lang_id=4
33,0,5,,,2254,,{},257,,Laz (Borçka) (EA 2254),1247,,http://eurphon.info/languages/html?lang_id=424
33,0,5,,,2371,,{},257,,Laz (Hopa) (EA 2371),301,,http://eurphon.info/languages/html?lang_id=425
29,0,5,,,2300,,{},257,,Laz (Pazar) (EA 2300),1271,,http://eurphon.info/languages/html?lang_id=426
27,0,5,,,1088,,{},257,,Laz (PH 1088),588,,
34,0,16,,,1098,,{},813,,Lebanese Arabic (PH 1098),1651,,
24,0,6,,,1929,,{},146,,Leco (SAPHON 1929),480,,http://linguistics.berkeley.edu/~saphon/en/inv/Leco.html
18,6,14,,,1259,,{},386,,lega-shabunda (GM 1259),1111,,
38,3,12,,,1540,,{},959,,Leggbo (GM 1540),852,,
16,2,10,,,1511,,{},1789,,Leke (GM 1511),2324,,
23,3,10,,,761,,{},421,,lele (AA 761),2770,,
23,3,10,,,1275,,{},421,,Lele (GM 1275),1873,,
19,2,7,,,1516,,{},470,,Lele (GM 1516),823,,
21,3,10,,,1240,,{},2011,,Lele (Lyélé) (PH 1240),1649,,
22,0,12,,,441,,{},156,,LELEMI (UPSID 441),1532,,http://web.phonetik.uni-frankfurt.de/L/L4118.html
15,0,6,,,584,,{},2048,,LENAKEL (UPSID 584),2654,,http://web.phonetik.uni-frankfurt.de/L/L2426.html
43,4,8,,,762,,{},1534,,lendu (AA 762),2012,,https://archive.org/details/rosettaproject_led_ortho-1
24,3,5,,,1338,,{},210,,Lengola (GM 1338),2881,,
26,0,10,,,1758,,{},667,,Lepca (RA 1758),2384,,
10,0,12,,,1681,,{},1520,,Leti (GM 1681),262,,
88,0,8,,,2524,,{},384,,Lezgian (Güne) (EA 2524),1154,,http://eurphon.info/languages/html?lang_id=114
38,0,9,,,2311,,{},384,,Lezgian (İsmayıllı) (EA 2311),2758,,http://eurphon.info/languages/html?lang_id=427
27,0,23,,,2380,,{},419,,Lhasa Tibetan (EA 2380),1713,,http://eurphon.info/languages/html?lang_id=273
24,0,12,,,1561,,{},318,,Liberian English (GM 1561),395,,
22,2,14,,,765,,{},844,,ligbi (AA 765),2558,,https://archive.org/details/rosettaproject_lig_ortho-1
24,0,21,,,2325,,{},308,,Ligurian (Miogliola) (EA 2325),617,,http://eurphon.info/languages/html?lang_id=303
33,3,9,,,1334,,{},166,,Lika (GM 1334),1059,,
21,3,9,,,1326,,{},536,,Likpe (GM 1326),1637,,
17,0,7,,,766,,{},1373,,limba (AA 766),2041,,
22,6,7,,,767,,{},467,,limbum (AA 767),1125,,https://archive.org/details/rosettaproject_lmp_ortho-1
23,0,18,,,1261,,{},467,,limbum (central) (GM 1261),1175,,
23,0,10,,,1262,,{},467,,limbum (northern) (GM 1262),705,,
37,0,15,,,1260,,{},467,,limbum (southern) (GM 1260),2815,,
22,0,3,,,2643,,{},1252,,Limilngan (ER 2643),2501,,
15,0,7,,,768,,{},982,,lingala (AA 768),1655,,https://archive.org/details/rosettaproject_lin_ortho-1
24,0,5,,,2912,,{},1090,,Linngithigh (ER 2912),2932,,
32,0,10,,,2578,,{},1839,,Lisu (Flowery) (EA 2578),1771,,http://eurphon.info/languages/html?lang_id=13
25,6,8,,,1121,,{},1839,,Lisu (PH 1121),484,,
45,0,14,,,2282,,{},38,,Lithuanian (North Samogitian) (EA 2282),2069,,http://eurphon.info/languages/html?lang_id=428
45,0,12,,,2488,,{},38,,Lithuanian (South Samogitian) (EA 2488),2926,,http://eurphon.info/languages/html?lang_id=429
36,0,11,,,168,,{},38,,Lithuanian (SPA 168),2622,,https://archive.org/details/lit_SPA1979_phon
36,0,16,,,444,,{},38,,LITHUANIAN (UPSID 444),2102,,http://web.phonetik.uni-frankfurt.de/L/L2007.html
45,0,15,,,2244,,{},38,,Lithuanian (West Aukštaitian) (EA 2244),1491,,http://eurphon.info/languages/html?lang_id=274
26,0,14,,,2316,,{},38,,Lithuanian (West Samogitian) (EA 2316),309,,http://eurphon.info/languages/html?lang_id=430
23,0,8,,,2448,,{},1145,,Livonian (Vidzeme) (EA 2448),2302,,http://eurphon.info/languages/html?lang_id=98
50,0,8,,,2352,,{},222,,Lizu (EA 2352),1703,,http://eurphon.info/languages/html?lang_id=99
51,2,8,,,2199,,{},1063,,Lizu (UZ 2199),91,,
25,3,7,,,1541,,{},1794,,Logba (GM 1541),283,,
26,3,13,,,151,,{},2039,,Logbara (SPA 151),256,,
27,3,9,,,1294,,{},984,,Logo (GM 1294),1617,,
28,0,14,,,763,,{},540,,lɔgɔmagooi (AA 763),398,,
18,0,7,,,764,,{},117,,lɔkɔ (AA 764),508,,https://archive.org/details/rosettaproject_lok_ortho-1
16,0,5,,,1805,,{},1047,,Lokono (SAPHON 1805),711,,http://linguistics.berkeley.edu/~saphon/en/inv/Lokono.html
17,0,20,,,769,,{},1589,,lokpa (AA 769),2760,,https://archive.org/details/rosettaproject_dop_ortho-1
20,4,7,,,1278,,{},1612,,longto (GM 1278),1128,,
16,0,7,,,1122,,{},1531,,Loniu (PH 1122),495,,
21,2,28,,,1517,,{},540,,Looma (GM 1517),1233,,
35,3,8,,,1759,,{},1836,,Lotha (RA 1759),1506,,
17,0,5,,,890,,{},1855,,Louyi (PH 890),439,,
35,0,7,,,2602,,{},40,,Lower Sorbian (EA 2602),1581,,http://eurphon.info/languages/html?lang_id=184
40,0,4,,,2709,,{},668,,Lower Southern Aranda (ER 2709),178,,
23,0,14,,,1131,,{},1082,,Low German (PH 1131),2388,,
20,4,39,,,2168,,{},782,,Luanyjang Dinka (UZ 2168),681,,
23,0,13,,,493,,{},1166,,LUA (UPSID 493),2807,,http://web.phonetik.uni-frankfurt.de/L/L4151.html
32,0,10,,,928,,{},2074,,Lucazi (PH 928),2269,,
21,0,18,,,2374,,{},1454,,Lue (Chieng Hung) (EA 2374),235,,http://eurphon.info/languages/html?lang_id=157
22,0,9,,,404,,{},1454,,LUE (UPSID 404),1440,,http://web.phonetik.uni-frankfurt.de/L/L2427.html
19,4,10,,,770,,{},781,,luganda (AA 770),1209,,https://archive.org/details/rosettaproject_lug_ortho-1
26,3,10,,,771,,{},2039,,lugbara (AA 771),931,,https://archive.org/details/rosettaproject_lgg_ortho-1
26,0,10,,,442,,{},2039,,LUGBARA (UPSID 442),129,,http://web.phonetik.uni-frankfurt.de/L/L4215.html
23,0,11,,,94,,{},1548,,Luiseno (SPA 94),1606,,https://archive.org/details/lui_SPA1979_phon
21,0,5,,,447,,{},1548,,LUISENO (UPSID 447),59,,http://web.phonetik.uni-frankfurt.de/L/L6737.html
22,0,7,,,929,,{},1120,,Lukundu (PH 929),601,,
16,0,5,,,1930,,{},2139,,Lule (SAPHON 1930),883,,http://linguistics.berkeley.edu/~saphon/en/inv/Lule.html
34,3,9,,,1314,,{},2139,,Lulubo (GM 1314),2043,,
17,2,16,,,1427,,{},1147,,Lumun (GM 1427),1604,,
22,0,10,,,927,,{},7,,Lunda (PH 927),38,,
21,0,11,,,502,,{},1990,,LUNGCHOW (UPSID 502),1573,,http://web.phonetik.uni-frankfurt.de/L/L2406.html
23,3,9,,,153,,{},303,,Luo (SPA 153),1346,,https://archive.org/details/luo_SPA1979_phon
23,0,9,,,448,,{},303,,LUO (UPSID 448),228,,http://web.phonetik.uni-frankfurt.de/L/L4205.html
20,4,10,,,1489,,{},175,,Lusaamia (GM 1489),436,,
33,4,6,,,1760,,{},2104,,Lushai (RA 1760),1230,,
33,0,4,,,449,,{},1096,,LUSHOOTSEED (UPSID 449),815,,http://web.phonetik.uni-frankfurt.de/L/L6734.html
18,0,4,,,2913,,{},1776,,Luthigh (ER 2913),490,,
19,2,10,,,1441,,{},714,,Lutsootso (GM 1441),1868,,
22,4,10,,,146,,{},1453,,Luvale (SPA 146),1741,,https://archive.org/details/lue_SPA1979_phon
19,3,10,,,1432,,{},46,,Luwo (GM 1432),1752,,
26,0,22,,,2337,,{},1747,,Luxembourgish (EA 2337),313,,http://eurphon.info/languages/html?lang_id=166
24,0,22,,,2200,,{},1747,,Luxembourgish (UZ 2200),1708,,
20,0,10,,,1640,,{},1168,,Luzinza (GM 1640),514,,
25,3,31,,,1623,,{},1166,,Lwaa (GM 1623),1760,,
24,4,16,,,772,,{},2011,,lyélé (AA 772),1528,,
21,4,18,,,154,,{},1487,,Maasai (SPA 154),2474,,https://archive.org/details/mas_SPA1979_phon
19,0,9,,,451,,{},1487,,MAASAI (UPSID 451),2507,,http://web.phonetik.uni-frankfurt.de/L/L4204.html
22,0,10,,,1315,,{},1660,,Maay (GM 1315),530,,
19,4,22,,,1316,,{},2055,,Mabaan (GM 1316),2745,,
22,0,7,,,456,,{},106,,MABA (UPSID 456),1186,,http://web.phonetik.uni-frankfurt.de/L/L4202.html
16,0,6,,,1913,,{},472,,Macaguán (SAPHON 1913),2321,,http://linguistics.berkeley.edu/~saphon/en/inv/Macaguan.html
26,0,6,,,930,,{},1644,,Macedonian (PH 930),2675,,
26,0,6,,,2363,,{},1644,,Macedonian (Standard) (EA 2363),1777,,http://eurphon.info/languages/html?lang_id=196
33,3,10,,,1283,,{},2032,,machame (GM 1283),613,,
10,0,12,,,2056,,{},1641,,Macuna (SAPHON 2056),997,,http://linguistics.berkeley.edu/~saphon/en/inv/Macuna.html
10,0,12,,,1877,,{},1345,,Macushi (SAPHON 1877),149,,http://linguistics.berkeley.edu/~saphon/en/inv/Macushi.html
23,5,13,,,1284,,{},248,,mada (GM 1284),2734,,
22,5,13,,,931,,{},352,,Mada (PH 931),2275,,
16,0,4,,,2780,,{},78,,Madhi-Madhi (ER 2780),2767,,
47,3,9,,,1292,,{},1304,,Madi (GM 1292),817,,
45,0,9,,,932,,{},288,,Ma''di' (PH 932),30,,
27,0,8,,,1691,,{},1314,,Madurese (GM 1691),1016,,
34,0,16,,,2454,,{},398,,Magahi (EA 2454),2615,,http://eurphon.info/languages/html?lang_id=276
33,2,10,,,152,,{},600,,Mahas-Fiyadikka (SPA 152),3014,,https://archive.org/details/fia_SPA1979_phon
30,0,28,,,2347,,{},1551,,Mah Meri (EA 2347),1328,,http://eurphon.info/languages/html?lang_id=100
30,0,28,,,2201,,{},1551,,Mah Meri (UZ 2201),17,,
18,0,6,,,82,,{},915,,Maidu (SPA 82),2606,,https://archive.org/details/nmu_SPA1979_phon
17,0,6,,,498,,{},915,,MAIDU (UPSID 498),378,,http://web.phonetik.uni-frankfurt.de/L/L6708.html
14,0,6,,,2057,,{},1833,,Máíhɨki (SAPHON 2057),1797,,http://linguistics.berkeley.edu/~saphon/en/inv/Maihiki.html
26,0,25,,,2302,,{},1606,,Maithili (Madhubani) (EA 2302),1761,,http://eurphon.info/languages/html?lang_id=281
34,0,8,,,1761,,{},1606,,Maithili (RA 1761),1706,,
22,0,10,,,1982,,{},1128,,Maka (SAPHON 1982),2296,,http://linguistics.berkeley.edu/~saphon/en/inv/Maka.html
18,0,5,,,1677,,{},12,,Makassar (GM 1677),2076,,
18,0,5,,,1682,,{},2003,,"Makian, East (Taba) (GM 1682)",1450,,
10,0,10,,,2095,,{},1292,,Makuráp (SAPHON 2095),1843,,http://linguistics.berkeley.edu/~saphon/en/inv/Makurap.html
31,0,5,,,31,,{},1559,,Malagasy (SPA 31),1826,,https://archive.org/details/plt_SPA1979_phon
21,0,4,,,517,,{},1559,,MALAGASY (UPSID 517),2184,,http://web.phonetik.uni-frankfurt.de/L/L2410.html
14,0,5,,,2633,,{},2112,,Malak-Malak (ER 2633),562,,
14,0,5,,,466,,{},2112,,MALAKMALAK (UPSID 466),2536,,http://web.phonetik.uni-frankfurt.de/L/L8356.html
38,0,15,,,2559,,{},592,,Malayalam (EA 2559),101,,http://eurphon.info/languages/html?lang_id=288
30,0,13,,,1762,,{},592,,Malayalam (RA 1762),2643,,
21,0,6,,,32,,{},2061,,Malay (SPA 32),630,,https://archive.org/details/zsm_SPA1979_phon
20,0,6,,,2769,,{},2123,,Malkana (ER 2769),2817,,
17,0,4,,,2855,,{},475,,Malngin (ER 2855),2105,,
17,2,22,,,986,,{},1450,,Mal (PH 986),150,,
45,0,10,,,134,,{},1905,,Maltese (SPA 134),380,,https://archive.org/details/mlt_SPA1979_phon
24,0,11,,,2275,,{},1905,,Maltese (Standard) (EA 2275),2013,,http://eurphon.info/languages/html?lang_id=167
17,0,8,,,2892,,{},1124,,Malthanmungu (ER 2892),2755,,
24,0,10,,,2339,,{},569,,Malto (EA 2339),2469,,http://eurphon.info/languages/html?lang_id=229
24,0,10,,,1763,,{},569,,Malto (RA 1763),1830,,
21,0,6,,,2968,,{},1521,,Malyangapa (ER 2968),153,,
14,0,20,,,1996,,{},182,,Mamaindé (SAPHON 1996),1849,,http://linguistics.berkeley.edu/~saphon/en/inv/Mamainde.html
26,4,24,,,1054,,{},1995,,Mambay; Mambai (PH 1054),1210,,
24,4,12,,,773,,{},1622,,mambila (AA 773),2020,,https://archive.org/details/rosettaproject_mcu_ortho-1
25,2,16,,,774,,{},236,,mambila (AA 774),832,,https://archive.org/details/rosettaproject_mzk_ortho-1
20,4,11,,,1583,,{},1622,,Mambila (GM 1583),205,,
19,0,6,,,454,,{},1622,,MAMBILA (UPSID 454),825,,http://web.phonetik.uni-frankfurt.de/L/L4153.html
39,0,11,,,934,,{},912,,Mamenyan (PH 934),1447,,
22,0,10,,,775,,{},1283,,mampruli (AA 775),1158,,https://archive.org/details/rosettaproject_maw_ortho-1
24,2,10,,,1327,,{},1283,,Mampruli (GM 1327),492,,
19,0,6,,,1686,,{},519,,Manado Malay (GM 1686),688,,
13,0,5,,,933,,{},1447,,Manam (PH 933),1064,,
30,0,11,,,2620,,{},1369,,Manange (EA 2620),1123,,http://eurphon.info/languages/html?lang_id=192
30,5,10,,,935,,{},1369,,Manange (PH 935),1931,,
13,0,5,,,1821,,{},549,,Manchinere (SAPHON 1821),892,,http://linguistics.berkeley.edu/~saphon/en/inv/Manchinere.html
18,0,7,,,463,,{},1116,,MANCHU (UPSID 463),258,,http://web.phonetik.uni-frankfurt.de/L/L2169.html
45,2,5,,,1585,,{},989,,Mandara (GM 1585),1324,,
27,4,12,,,16,,{},1563,,Mandarin Chinese (SPA 16),1725,,https://archive.org/details/cmn_SPA1979_phon
25,0,7,,,286,,{},1563,,MANDARIN (UPSID 286),592,,http://web.phonetik.uni-frankfurt.de/L/L2500.html
20,0,7,,,776,,{},541,,mande (AA 776),1589,,
20,2,14,,,777,,{},1749,,manding (AA 777),990,,
19,5,10,,,1126,,{},1285,,Mandingo (PH 1126),1892,,
17,0,7,,,2826,,{},1289,,Mangala (ER 2826),2580,,
17,0,5,,,2682,,{},548,,Mangarrayi (ER 2682),646,,
36,2,9,,,778,,{},1485,,mangbetu (AA 778),2285,,https://archive.org/details/rosettaproject_mdj_ortho-1
25,0,6,,,2556,,{},747,,Mangghuer (Minhe Monguor) (EA 2556),2305,,http://eurphon.info/languages/html?lang_id=149
19,0,14,,,779,,{},1708,,maninka-kan (AA 779),918,,
25,2,6,,,1125,,{},1318,,Manipuri (PH 1125),1905,,
27,3,8,,,1764,,{},1318,,Manipuri (RA 1764),1015,,
17,0,6,,,2953,,{},2165,,Manjiljarra (ER 2953),1166,,
22,3,14,,,1518,,{},2087,,Mano (GM 1518),1999,,
18,2,7,,,1369,,{},1792,,Manya (GM 1369),872,,
20,4,6,,,1765,,{},1290,,Mao-Naga (RA 1765),1591,,
10,0,10,,,42,,{},848,,Maori (SPA 42),1705,,https://archive.org/details/mri_SPA1979_phon
12,0,7,,,1878,,{},1256,,Mapoyo (SAPHON 1878),2350,,http://linguistics.berkeley.edu/~saphon/en/inv/Mapoyo.html
22,0,6,,,1802,,{},1086,,Mapudungun (SAPHON 1802),2364,,http://linguistics.berkeley.edu/~saphon/en/inv/Mapudungun.html
13,0,4,,,471,,{},831,,MARANAO (UPSID 471),1428,,http://web.phonetik.uni-frankfurt.de/L/L2445.html
19,0,5,,,47,,{},1689,,Maranungku (SPA 47),2435,,https://archive.org/details/zmr_SPA1979_phon
19,0,5,,,937,,{},1258,,Mara (PH 937),1644,,
42,0,13,,,1766,,{},1829,,Marathi (RA 1766),1081,,
25,0,6,,,2817,,{},1469,,Margany (ER 2817),709,,
36,2,6,,,126,,{},1845,,Margi (SPA 126),2086,,https://archive.org/details/mrt_SPA1979_phon
30,0,4,,,470,,{},1845,,MARGI (UPSID 470),135,,http://web.phonetik.uni-frankfurt.de/L/L4368.html
25,0,8,,,460,,{},1367,,MARI (UPSID 460),585,,http://web.phonetik.uni-frankfurt.de/L/L2151.html
19,0,4,,,2679,,{},1258,,Marra (ER 2679),1425,,
16,0,4,,,2637,,{},264,,Marramaninyshi (ER 2637),879,,
23,0,3,,,2667,,{},528,,Marrgu (ER 2667),2248,,
28,0,4,,,2638,,{},1738,,Marringarr (ER 2638),1742,,
20,0,4,,,2639,,{},1164,,Marrithiyel (ER 2639),1857,,
27,0,4,,,2640,,{},413,,Marti Ke (ER 2640),1136,,
20,0,6,,,2841,,{},1336,,Martuthunira (ER 2841),1190,,
36,0,10,,,991,,{},785,,Marwari (PH 991),2510,,
31,4,10,,,1565,,{},2117,,Masalit (GM 1565),1189,,
34,0,7,,,1458,,{},520,,Masqan (GM 1458),1297,,
15,0,5,,,988,,{},2155,,Matbat (PH 988),1995,,
15,0,6,,,2007,,{},2008,,Matís (SAPHON 2007),79,,http://linguistics.berkeley.edu/~saphon/en/inv/Matis.html
17,0,5,,,2632,,{},1758,,Matngele (ER 2632),1715,,
15,0,6,,,1124,,{},658,,Matses (PH 1124),772,,
15,0,6,,,2008,,{},658,,Matsés (SAPHON 2008),667,,http://linguistics.berkeley.edu/~saphon/en/inv/Matses.html
18,0,9,,,1822,,{},1809,,Matsigenka (SAPHON 1822),1302,,http://linguistics.berkeley.edu/~saphon/en/inv/Matsigenka.html
15,3,5,,,1266,,{},94,,matuumbi (GM 1266),590,,
19,0,5,,,48,,{},295,,Maung (SPA 48),90,,https://archive.org/details/mph_SPA1979_phon
17,0,5,,,467,,{},295,,MAUNG (UPSID 467),2026,,http://web.phonetik.uni-frankfurt.de/L/L8350.html
21,0,9,,,1569,,{},654,,Mauritian Creole (GM 1569),942,,
19,0,5,,,2202,,{},1963,,Mavea (UZ 2202),1989,,
24,3,6,,,1378,,{},625,,Mawa (GM 1378),1602,,
17,0,5,,,2669,,{},295,,Mawng (ER 2669),106,,
10,0,10,,,1967,,{},1987,,Maxakalí (SAPHON 1967),2784,,http://linguistics.berkeley.edu/~saphon/en/inv/Maxakali.html
10,0,10,,,453,,{},1987,,MAXAKALI (UPSID 453),794,,http://web.phonetik.uni-frankfurt.de/L/L6858.html
22,0,5,,,2661,,{},1787,,Mayali (ER 2661),2210,,
11,0,5,,,938,,{},1423,,Maybrat (PH 938),1374,,
18,0,3,,,2829,,{},452,,Mayi-Kulan (ER 2829),1245,,
18,0,3,,,2830,,{},2136,,Mayi-Kutuna (ER 2830),1372,,
19,0,3,,,2831,,{},946,,Mayi-Thakurti (ER 2831),2789,,
18,0,3,,,2832,,{},2114,,Mayi-Yapi (ER 2832),1168,,
33,3,10,,,1488,,{},369,,Mayogo (GM 1488),2588,,
45,3,15,,,98,,{},127,,Mazahua (SPA 98),2530,,https://archive.org/details/maz_SPA1979_phon
45,0,15,,,452,,{},127,,MAZAHUA (UPSID 452),140,,http://web.phonetik.uni-frankfurt.de/L/L6717.html
22,0,7,,,1042,,{},867,,Mazanderani (PH 1042),1711,,
26,4,8,,,99,,{},1870,,Mazateco (SPA 99),1811,,https://archive.org/details/maq_SPA1979_phon
25,0,8,,,450,,{},1870,,MAZATEC (UPSID 450),1884,,http://web.phonetik.uni-frankfurt.de/L/L6727.html
15,0,12,,,2928,,{},1841,,Mbabaram (ER 2928),858,,
20,0,4,,,606,,{},1841,,MBABARAM (UPSID 606),1400,,http://web.phonetik.uni-frankfurt.de/L/L8373.html
23,2,6,,,1502,,{},1005,,Mbalanhu (GM 1502),1100,,
24,0,7,,,458,,{},1040,,MBA-NE (UPSID 458),2766,,http://web.phonetik.uni-frankfurt.de/L/L4160.html
17,0,10,,,2927,,{},830,,Mbara (ER 2927),170,,
22,3,19,,,1474,,{},1922,,Mbay (GM 1474),1844,,
